date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class,sentimento
2022-04-22 12:00:00,0.005081349754327613,53.0,6400700.0,0.0006875522689597791,1.0,16.0,-0.004859008879672055,-0.2787651565142397,0.0301104898830316,1,0,0,0.0,0.0,0.3818
2022-04-22 13:00:00,0.004153581795342198,37.0,3424300.0,0.003631750653287691,15.0,25.0,0.0003068378855621834,-0.2922711184351598,0.0132836223696892,1,0,0,-0.0064704226440233,0.0,-0.8519
2022-04-22 14:00:00,0.0017549544814594586,38.0,5145500.0,-0.0005867731891811001,16.0,25.0,0.0,-0.3154764643520167,-0.0079373788377341,1,0,0,-0.0035818530212378,0.0,-0.6249
2022-04-22 15:00:00,0.008320957703687792,30.0,7436800.0,-0.004305728847188606,13.0,24.0,2.6674034459217566e-05,-0.3388369428529003,-0.0250382858708941,1,1,0,-0.0042484008658366,0.0,-0.5994
2022-04-22 16:00:00,-0.006101345893825605,39.0,18156000.0,-0.0011793881727965028,13.0,16.0,-0.0005067829616764996,-0.3636483779627539,-0.0398797767845982,1,1,0,-0.0252707111180523,0.0,0.9713
2022-04-25 10:00:00,0.011507597244813095,25.0,0.0,-0.046344575536375165,3.0,9.0,-0.0015344580963190246,-0.4403677812532933,-0.0932793440601101,1,1,0,-0.0040404321936294,0.0,0.8658
2022-04-25 11:00:00,0.01462727083308013,27.0,8772300.0,-0.008254183217882183,1.0,2.0,-0.0014031795244300316,-0.5050298561205864,-0.1263531351419225,1,1,0,0.0037187495143773,1.0,-0.7346
2022-04-25 12:00:00,0.002372341956023094,21.0,6122200.0,-0.0016646239860316214,0.0,12.0,-0.0013516229225585263,-0.541160722428792,-0.1299872011601025,1,1,0,0.0097675649364186,1.0,0.8225
2022-04-25 13:00:00,-0.00748446030429184,29.0,10286500.0,0.01052524120327858,9.0,12.0,-0.0021842853085002334,-0.5401674834431418,-0.1031951697395618,0,1,1,-0.0060040129394329,0.0,0.8934
2022-04-25 14:00:00,-0.004585667907302415,28.0,5480100.0,0.001649953910495272,7.0,10.0,-0.0023099357028498746,-0.5475925486570894,-0.0884961879628075,0,1,0,0.013758384493588,1.0,0.0
2022-04-25 15:00:00,-0.0011465726810313548,29.0,11675100.0,0.01976738240124143,9.0,12.0,-0.0017903078996382993,-0.5144629959837808,-0.0442933082315991,0,0,1,0.000662047612373,1.0,0.8689
2022-04-25 16:00:00,-0.0006559504312206865,36.0,6148900.0,-0.00010098067564145996,14.0,15.0,-0.0017126064852625023,-0.4810484894696003,-0.0087030413739349,0,0,0,-0.0049619457757749,0.0,0.936
2022-04-26 10:00:00,0.017414293182528295,28.0,0.0,0.00626012460471248,2.0,4.0,-0.0017695760775477964,-0.4613527802660933,0.0087941342636576,0,0,0,0.000664908836915,1.0,0.9217
2022-04-26 11:00:00,0.006350619041397998,30.0,7857800.0,0.0029098261637239276,0.0,6.0,-0.0018674377774029471,-0.43906860941307,0.0248626440933447,0,0,0,0.0099667519354995,1.0,-0.9274
2022-04-26 12:00:00,-0.0009415997968734713,29.0,7600900.0,0.01350681485477856,4.0,18.0,-0.001667569886064868,-0.3926743072480292,0.0570055570067083,0,0,1,0.0,0.0,-0.7845
2022-04-26 13:00:00,-0.006877852525080774,32.0,5344100.0,0.0013820274968492363,4.0,11.0,-0.001507395215498586,-0.3518505741301396,0.0782634320996783,0,0,0,-0.0049341980398857,0.0,0.9826
