date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdsignal,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class
2022-02-23 16:00:00,5.00029993057251,49.0,10492700.0,91.55999755859376,12.0,28.0,33.71124998728434,0.3101496893524285,0.2759413585609437,0.034208330791484776,0,0,0,0.019011452237120974,1.0
2022-02-24 10:00:00,5.102200031280518,75.0,0.0,99.43000030517578,5.0,23.0,33.81374994913737,0.35038686678689146,0.29083046020613323,0.059556406580758225,0,0,0,-0.01894373836169705,0.0
2022-02-24 11:00:00,5.138199806213379,73.0,19174900.0,97.23999786376952,11.0,27.0,33.878750006357826,0.32526914769797344,0.29771819770450125,0.027550949993472185,0,0,0,-0.020187203643895257,0.0
2022-02-24 12:00:00,5.1371002197265625,100.0,16813900.0,97.31999969482422,16.0,52.0,33.90791670481364,0.24684062664926643,0.2875426834934543,-0.04070205684418787,0,0,0,0.005971840496227232,1.0
2022-02-24 13:00:00,5.1234002113342285,87.0,7294700.0,96.38999938964844,58.0,60.0,33.922083377838135,0.19853495358884032,0.2697411375125315,-0.07120618392369116,0,0,0,-0.019590379172318206,0.0
2022-02-24 14:00:00,5.144700050354004,77.0,10759900.0,96.38999938964844,50.0,46.0,33.89541673660278,0.10577656147057724,0.23694822230414064,-0.1311716608335634,1,0,0,-0.0009082282896019089,0.0
2022-02-24 15:00:00,5.13640022277832,74.0,16134200.0,94.0,43.0,36.0,33.86416673660278,0.029504111616681428,0.1954594001666488,-0.16595528854996738,1,0,0,0.010000055486505621,1.0
2022-02-24 16:00:00,5.103499889373779,82.0,15200000.0,92.87999725341795,40.0,40.0,33.85083341598511,-0.004264802590604688,0.1555145596151981,-0.1597793622058028,0,0,1,0.006000508168464647,1.0
2022-02-25 10:00:00,5.11959981918335,60.0,0.0,91.88999938964844,1.0,8.0,33.84625005722046,-0.014719154858013894,0.1214678167205557,-0.1361869715785696,0,0,0,-0.010736672336947528,0.0
2022-02-25 11:00:00,5.149199962615967,54.0,17139800.0,92.0999984741211,5.0,11.0,33.8174999554952,-0.05146014444191138,0.08688222448806229,-0.13834236892997367,0,0,0,0.010853199584695883,1.0
2022-02-25 12:00:00,5.156199932098389,53.0,8472600.0,91.62000274658205,4.0,19.0,33.80499982833862,-0.05094138224237099,0.05931750314197563,-0.11025888538434662,0,0,1,-0.00029819033394584693,0.0
2022-02-25 13:00:00,5.149499893188477,58.0,5536200.0,91.36000061035156,22.0,14.0,33.76833311716715,-0.05075200295201654,0.03730360192317719,-0.08805560487519373,0,0,0,-0.002386689438011569,0.0
2022-02-25 14:00:00,5.172200202941895,48.0,9454300.0,90.70999908447266,19.0,22.0,33.74999968210856,-0.056407170908933324,0.01856144735675509,-0.07496861826568842,0,0,0,0.007177083980951515,1.0
2022-02-25 15:00:00,5.157800197601318,39.0,7546300.0,91.18000030517578,20.0,24.0,33.759166399637856,-0.041049608252080816,0.006639236234987907,-0.04768884448706873,0,0,0,0.0008907000898175088,1.0
