date,target_value,target_class
2022-04-28 14:00:00,0.0022965779486714,1.0
2022-04-28 15:00:00,-0.0065466075478064,0.0
2022-04-28 16:00:00,0.0388797459751015,1.0
2022-04-29 10:00:00,-0.0041230911920117,0.0
2022-04-29 11:00:00,0.0006369572613582,1.0
2022-04-29 12:00:00,-0.0050922930306681,0.0
2022-04-29 13:00:00,-0.0051183572053938,0.0
2022-04-29 14:00:00,-0.0096463389302056,0.0
2022-04-29 15:00:00,-0.0100649179747177,0.0
2022-04-29 16:00:00,-0.0242702452172247,0.0
2022-05-02 10:00:00,0.0010084264418657,1.0
2022-05-02 11:00:00,-0.0006716070282911,0.0
2022-05-02 12:00:00,-0.0033602278461234,0.0
2022-05-02 13:00:00,-0.0030343949106844,0.0
2022-05-02 14:00:00,-0.0037200071520736,0.0
2022-05-02 15:00:00,0.0149355243629158,1.0
2022-05-02 16:00:00,0.0056856213532721,1.0
2022-05-03 10:00:00,0.0039907163435739,1.0
2022-05-03 11:00:00,0.0016561522416715,1.0
2022-05-03 12:00:00,-0.0026455001425781,0.0
2022-05-03 13:00:00,0.0006631451546703,1.0
2022-05-03 14:00:00,-0.0026507595393342,0.0
2022-05-03 15:00:00,0.0043189089408328,1.0
2022-05-03 16:00:00,0.0119087203375105,1.0
2022-05-04 10:00:00,0.0039228156680677,1.0
2022-05-04 11:00:00,0.0068381959648924,1.0
2022-05-04 12:00:00,0.0009702680003713,1.0
2022-05-04 13:00:00,0.0025848116876898,1.0
2022-05-04 14:00:00,0.0186915859127154,1.0
2022-05-04 15:00:00,0.0145523276048915,1.0
2022-05-04 16:00:00,-0.0062363223415651,0.0
2022-05-05 10:00:00,-0.0138061036231902,0.0
2022-05-05 11:00:00,-0.0038180349369464,0.0
2022-05-05 12:00:00,0.0204407955258265,1.0
2022-05-05 13:00:00,0.010954568568495,1.0
2022-05-05 14:00:00,-0.0083591474966314,0.0
2022-05-05 15:00:00,-0.0009365838414038,0.0
2022-05-05 16:00:00,0.0025000572204589,1.0
2022-05-06 10:00:00,0.0268078786336534,1.0
2022-05-06 11:00:00,-0.003642954975337,0.0
2022-05-06 12:00:00,0.0060938685191698,1.0
2022-05-06 13:00:00,-0.0063597541357175,0.0
2022-05-06 14:00:00,0.0045717069461552,1.0
2022-05-06 15:00:00,0.0,0.0
2022-05-06 16:00:00,-0.0163835233776367,0.0
2022-05-09 10:00:00,-0.0033928686572123,0.0
2022-05-09 11:00:00,0.0046424544972516,1.0
2022-05-09 12:00:00,0.0006161570649347,1.0
2022-05-09 13:00:00,-0.0061576590442797,0.0
2022-05-09 14:00:00,0.0006195928909544,1.0
2022-05-09 15:00:00,-0.0058823105633694,0.0
2022-05-09 16:00:00,0.0161943459320905,1.0
2022-05-10 10:00:00,0.0030646175558606,1.0
2022-05-10 11:00:00,-0.0073326571074291,0.0
2022-05-10 12:00:00,-0.0046168518968813,0.0
2022-05-10 13:00:00,0.0049474287772786,1.0
2022-05-10 14:00:00,0.0003076406625601,1.0
2022-05-10 15:00:00,-0.0043063487196709,0.0
2022-05-10 16:00:00,0.0355267705846644,1.0
2022-05-11 10:00:00,0.004176592712904,1.0
2022-05-11 11:00:00,-0.0011883813341853,0.0
2022-05-11 12:00:00,0.0002975055487282,1.0
2022-05-11 13:00:00,-0.0047576521656375,0.0
2022-05-11 14:00:00,0.0053779593250937,1.0
2022-05-11 15:00:00,-0.0041605705199755,0.0
2022-05-11 16:00:00,0.0026857701311806,1.0
